id,title,release_date,overview,vote_average,vote_count,popularity,original_language,adult
985287,The Buddhist Crisis,2022-06-07,A history host explains the history revolving around the buddhist crisis. He gets into many details of the story.,9.0,1,0.0404,en,False
10894,May,2003-04-11,A socially awkward veterinary assistant with a lazy eye and obsession with perfection descends into depravity after developing a crush on a boy with perfect hands.,6.554,645,1.6398,en,False
518430,Sarah's Dream,2018-03-17,"After a young co-ed's boyfriend and best friend are killed in a gruesome double murder, the troubled twenty year old tries to go on with her day to day life. This becomes difficult when she begins to endure the same recurring nightmare night after night.",6.0,1,0.1329,en,False
677964,La vida por mi barrio 13 (Mafia mexicana),2005-01-01,,4.0,4,0.287,es,False
390485,The Snarling,2018-10-29,"A sleepy English village is invaded by the cast and crew of a new zombie horror film, but the horror turns real when someone or something starts tearing villagers, cast and crew to shreds.",4.4,10,0.1946,en,False
160632,Jorge & Mateus - A Hora é Agora - Ao Vivo em Jurerê,2012-01-01,,10.0,1,0.0453,pt,False
165682,Space Battleship Yamato 2199: Endless Voyage,2012-10-12,Theatrical release of episodes 7-10 of Space Battleship Yamato 2199. Deals with contact with the Galamis (Gamilon) enemy and offers an original story that delves into areas that the first Space Battleship Yamato anime did not explore.,7.0,2,0.4576,ja,False
583566,Age of the Farmer,2015-11-03,"65 is the average age of farmers, and there are not enough young farmers to replace them. This film is an attempt to express some of the thoughts and feelings of the young farmers that were documented.",8.0,1,0.0261,en,False
375097,The Wonderland,2016-01-01,"The main characters of the film are residents of different places of this country, most common people, with whom most uncommon things, pure wonders, happen. Semyon and Lyuba, a family of fireguards, have a chance to fulfill a dream – to go to Moscow to take part in their favorite TV show “Field of Miracles” (“Pole Chudes”), where they should make a life choice “trophy or money?” An inexperienced officer of Patrol-Guard Service and at the same time an experienced loser Sanya will have to not only survive his first day of service but also to accept his wife’s labors and to reanimate his partner. Four newly acquainted fellows must by any means fly to Moscow in non-flying weather, and a couple of young lovers must reconcile their irreconcilable parents by some mysterious way. Valera has to decide on a dilemma: to save mankind from the Deluge or just to fly with his karaoke-alien-friends in their old UFO? All these things can happen only once a year – on December, 31!",4.842,19,1.1965,ru,False
4597,Armored,2009-12-04,"A crew of officers at an armored transport security firm risk their lives when they embark on the ultimate heist against their own company. Armed with a seemingly fool-proof plan, the men plan on making off with a fortune with harm to none. But when an unexpected witness interferes, the plan quickly unravels and all bets are off.",5.7,663,2.7598,en,False
52287,South Pacific,2001-03-26,"During World War II in the South Pacific love is found between a young nurse, Nellie Forbush and an older French plantation owner, Emile de Becque. The war is tearing them apart.",4.9,9,0.5838,en,False
712048,Look Beyond,2019-06-26,"Dedicated to inspiring athletes with disabilities, this doc details the life of rugby player Ian McKinley, who has one eye, and his brother Phil.",6.0,1,0.0368,it,False
390881,Abunai Deka,1987-12-12,"When a doctor is found dead and the company's exclusive data on a cancer drug is missing, detective Takayama and Oshita are called to the Nakamitsu pharmaceutical laboratory. However, a bungled attempt to catch the murderer leave Takayama and Oshita reassigned to the lackluster task of patrolling public bathrooms to keep them out of trouble.",8.8,5,1.0981,ja,False
635576,Angel Perverse 8,2007-09-10,"Christoph Clark presents another set of angels for your perverted pleasure. Blond Russian beauty Cherry Jul teases the camera, then gets double penetrated and anally gangfucked before taking multiple facials - and gets a second round of sperm on request!",0.0,1,0.0,en,True
413320,Stoorzender,2014-11-23,Two teenagers fight over the remote. It does not go unnoticed by the people on screen.,5.0,1,0.0214,en,False
388034,Big Boob Squealers,2009-06-09,6 V-Girls Scream For Man Cream! ! ! ! ! Candace's big tits and dirty talkin' mouth deserve an award. Skyie oils up her boobs before she blows. Slone tit-fucks and hottubs at the same time. April does anything to please a dick. Alanna proves she's a sex super-freak. Panther wants to mow her lawn but gets fucked instead. See huge natural knockers swing like bell clappers when they get the meat axe!,7.0,1,0.0,en,True
999433,My Sexy Little Sister 13,2022-06-06,"For as long as you can remember, your sister had been an unwanted nuisance. Then one day, she sprouts tits and you can't stop staring. Her ass pops out too. Shes sexy. She's hot. She's ready for a parade of cocks...starting with yours! Whats a stepbrother to do?",6.8,4,0.0,en,True
584672,Spring Chickens 10,2005-03-24,"Diabolic Video has sought out some of the newest, 'freshest' pussy for Spring Chickens. These yet unjaded girls are willing to please, willing to fuck and suck with pure bliss our happy well hung studs. These girls have fresh attitudes, 'low mileage' assholes, horny attitudes, and an eager desire to please. Happily hungry for sperm, these Spring Chickens get the shit fucked out of all their available orifices, Diabolic style. Imagine the surprise and smiles on their faces!",7.0,1,0.0,en,True
44695,The Born Losers,1967-07-12,A ruthless motorcycle gang rides into a California town and terrorizes its denizens.,6.1,58,0.8428,en,False
982956,Pleasant Homecoming,2021-12-16,"Anal expert Tina Kay is oiled up and ready to get her beautiful asshole pounded by Toby! The gorgeous babe starts by inserting her fingers and a toy, and moves on to a stiff cock, with an exciting facial finale! Sexy busty brunette Kitana Lure feels horny and wants a cock to be satisfied. Kristof Cale is ready for her and he fuck her little ass deep and well! Kaisa Nord comes after a trip and she misses her partner dearly! She can't wait to feel Kristof Cale's big cock in her asshole, filling her and gaping her. Sexy natural Alyssa Bounty is really aroused by her man Raul Costa while he's working at home. She appears under his desk and asked for anal sex! What a special moment for those two.",6.0,1,0.0,en,True
448464,Anal Acrobats 5,2010-07-21,"A biology teacher might define ""peristalsis"" as waves of contraction along a hollow muscular structure (such as a rectum) that squeeze the contents onward. With five eye-popping, ass-expanding scenes that expose pretty girls' buttholes consuming, hiding and then squeezing out wild-ass foreign objects (and one big, black cock), director Jay Sin's ""Anal Acrobats 5"" might be defined as a graphic look at peristalsis, with surreal and cartoonish flourishes. Jay has assembled his usual, stunning array of fun loving, flexible vixens, and his vivid camera work captures their anally acrobatic exploits. Over and over he presents crystal close-ups of that breathtaking moment when a big ball or toy stretches the anus to maximum wideness, perched precariously in the pink threshold, about to be either sucked back into the warm, wet confines or expelled with a pop, leaving the asshole to gape open or wink closed.",9.0,2,0.0,en,True
707492,Hello! Project 2019 Winter ~YOU & I~ Hello! Project 20th Anniversary!!,2019-01-02,Hello! Project concert held at Nakano Sun Plaza Hall.,9.5,1,0.1001,ja,False
146747,Carrotblanca,1995-08-25,"A re-telling of ""Casablanca"" starring Bugs Bunny and the Looney Tunes cast.",6.7,36,0.6084,en,False
496864,Indecent Exposure,1981-12-02,"Tony Ross, a photographer by trade, uses his position and influence to seduce his beautiful, young models. But when his best friend Ted, who has just gotten divorced, turns to him as a shoulder to cry on, they go on a road trip, promising that he’ll get lucky along the way.",6.75,12,0.0,en,True
583911,2050,2019-03-01,A family man struggling to hold it all together discovers a parlor that offers a solution...sexbots.,4.27,37,0.6856,en,False
90532,Shala,2011-01-20,"Set in the 70's in rural India, four 9th grade kids were writing their destiny. Joshi (14) is madly in love with Shirodkar (14) a beautiful Indian looking girl. Both study in the same class. The age old question ""What is love anyway?""",7.5,5,0.2654,mr,False
848145,Monster,2021-07-30,"A little fish was looking for food freely, but inadvertently witnessed cruel hunting of other marine creatures by a capture fisherman. And at the moment when the capture fisherman and this little fish face each other, a crazy hunt begins…  Underwater monster is the common name for capture fisherman. Of course, they are humans, but to marine creatures hiding in rocks and water plants, they can be described as real monsters.",1.0,1,0.1391,zh,False
221675,Motorpsycho - VIVA special,1998-06-01,"They even talked about us and the people who keep the homepage and the g-35 running. Of course they made a bit fun of the whole thing but also pointed out that it´s a pretty interesting thing for them, especially when they are on tour as they get the reactions to their concerts.",10.0,1,0.0621,en,False
829586,Shoegazing,2020-09-01,"On the road in a world on fire, Gabrielle would rather isolate herself than have to confront the journey. A story about loneliness, denial, and the overwhelming anger of living in a dying world.",4.0,2,0.0,fr,False
51439,Collin O'Neal's World of Men: Lebanon,2006-10-20,"The first ever porn movie from a major studio filmed entirely on location in the Middle East. You loved Arabesque, but with Lebanon you get the real thing - and one of the most amazing movies of the year. Collin O'Neal and his film crew hired superstar François Sagat to go on a trip to Lebanon to film this stunning movie just weeks before war broke out. Other than François and Collin, the cast consists of guys from Lebanon and other countries of the region. None of them have ever made movies before, and most will never be seen in film again. This is the real deal - hot Arabian studs performing amazing sex. The fucking in this movie is over-the-top, and Collin O'Neal demonstrates again that he is a fantastic director of gay erotica.",4.5,3,0.0,en,True
453664,No Solicitors,2015-04-11,"Lewis Cutterman is a well respected brain surgeon and happily married with two beautiful children who run the family business. They are model citizens within the community. A simple visit to their home by a solicitor is greeted by an invitation to dinner; except dinner takes a macabre turn when the solicitor finds himself drugged by the family. Waking up, the solicitor soon discovers they will be slowly eaten piece by piece and that the kid's family business is to farm out their internal organs to needy patients.",3.286,7,0.5475,en,False
442765,Toot That Trumpet,1941-02-20,"The Deep River Boys sing an exciting version of Toot that Trumpet (1941), staged as a club setting with lots of dancers, Chinese paper lanterns hanging from the ceiling and a lively trumpet player.",5.0,1,0.0607,en,False
266396,The Gunman,2015-02-16,"Eight years after fleeing the Congo following his assassination of that country's minister of mining, former assassin Jim Terrier is back, suffering from PTSD and digging wells to atone for his violent past. After an attempt is made on his life, Terrier flies to London to find out who wants him dead -- and why. Terrier's search leads him to a reunion with Annie, a woman he once loved, who is now married to an oily businessman with dealings in Africa.",5.7,968,1.586,en,False
72283,Bangkok Hell: Nor Chor - The Prisoners,2002-02-28,"Ray's life is turned upside down when he is jailed for the accidental vehicular homicide. Life behind bars is bitter and violent. Over crowding, male rape, and drug abuse are the order of the day. The warden offers him a way out from this daily torment by working for him. He does his job well but he soon begins to realize that many of those incarcerated are innocent or victims of bad circumstances - but what can he do to help and how much danger is he placing himself in?",5.8,4,0.4181,th,False
168115,O Corintiano,1967-01-02,"Manuel is a fanatical barber for a São Paulo soccer team, Corinthians, and that's why he always gets into trouble with his neighbors and family.",7.1,9,0.1189,pt,False
812413,Inside North Korea: Live from the Games,2018-02-11,"ABC News' Bob Woodruff puts the escalating tensions on the Korean Peninsula into context by examining the interplay between geopolitics and international sporting events like the Olympics. Through archive of past games, expert interviews and insights from his reporting inside the secretive nation, Woodruff helps viewers better understand how North Korea uses sports and the Olympics to further its political ambitions.",7.0,1,0.0987,en,False
856696,Jack's Playground 27,2005-11-10,Analizar Esto Maricon ... Did I just speak Spanish?,7.0,1,0.0,en,True
372983,Evenings on a farm near Dikanka,1983-12-17,"A fantasy film on the theme of the early works of Nikolai Gogol, tightly interwoven with his personality and biography.",7.333,3,0.3767,ru,False
283455,朋友圈之特别订制,2014-02-03,"The story of two artists with entertainment broker Linda Yan Eliza and waited, waited for early entry Eliza jealousy, and pretend to take a series of framed expose timing Ai. Lisa and Fangqi Jun love is at times, they have not yet stable love has become a victim of competition host, and Fangqi Jun mistaken Eliza unfaithful to themselves and choose revenge, Eliza entertainment into living the low life period, laughing all the competition for the entertainment and helpless.",4.2,2,0.2394,zh,False
397891,La Grande Cordata,2002-05-17,,10.0,1,0.0331,it,False
495586,UFC on Fox 27: Jacaré vs. Brunson 2,2018-01-27,"UFC on Fox 27: Jacaré vs. Brunson 2 was a mixed martial arts event produced by the Ultimate Fighting Championship held on January 27, 2018, at Spectrum Center in Charlotte, North Carolina, United States. A middleweight rematch between former Strikeforce Middleweight Champion Ronaldo Souza and Derek Brunson served as the event headliner. The pairing met previously in August 2012 under the Strikeforce banner with Souza winning the fight via knockout in the first round.",7.0,1,0.1214,en,False
156429,Oktoberfest,2005-09-01,"On the last day of the Munich Oktoberfest, the paths of different people cross: While Birgit questions her marriage to Max, single father Richard is caught in a conflict between his young lover and paternal responsibility - his son, whom he only sees very rarely, has been looking forward to an evening with him; but Richard also needs to talk things out with his young love. Meanwhile, some crazy Italians come to Munich. Alessandro falls in love with a newly married Japanese woman. A traditional showman's family fights against ruin and an embittered young wheelchair user who keeps the officers at the local police station in suspense with hidden threats...",5.0,2,0.2653,de,False
339655,Eine wie diese,2014-09-30,"Bremen 1974: Siggi Thieme, 22, is in a hurry to leave the typing pool where she works as a secretary: she has to go for a job interview. Her dream is to become a detective inspector. The law has finally lifted the barrier that prevented her from entering this profession. She hasn't told her family or her fiancé Jürgen about her application because she rightly fears a headwind.",5.1,4,0.1784,de,False
291841,Goblin in Stirrups,1959-02-04,"Kurama Tengu is a hero to the common people, saving them from the malicious attacks of Kinnoroshi and Shinsengumi.",5.0,4,0.2628,ja,False
416383,The Prodigious Life of Father Vincent,1978-09-04,"The action takes place in the 14th century, in times of the reconquest, in the Kingdom of Valencia. Father Vicente is a chaste monk who fights against all kinds of vices and sins, against superstition and against the beliefs of Muslims and Jews. Carles Mira's first feature film was inspired by the great amount of popular imagery that has provoked the supposed miracles of Saint Vicente Ferrer. The repertoire includes anecdotes of grotesque and eschatological character with an eminently esperpento touch.",4.8,6,0.2138,ca,False
533427,Universum Brdečka,2017-12-21,"Lemonade Joe, The Mysterious Castle in the Carpathians, Dinner for Adele, The and the Golem - These and other Czech cinematography film hits have on thing in common: Jirí Brdecka. The Screenwriter, writer and cartoonist Brdecka was known in Czechoslovakia for his cooperation with Jirí Trnka, Jan Werich or Oldrich Lipský, and became a worldwide famous and respected director of animated films. But who was he in reality? Where did he seek inspiration and where did his rich inner world come from? How did he fight the non-free political regime and manage to show the world his free and timeless creation? Director Miroslav Janek gradually penetrates the interior of one of the most prominent personalities of Czech film and presents to the audience a miraculous world of animated paintings, graphics, oils, watercolors, frescoes and mosaics. On Christmas Eve in 2017, Jirí Brdecka would celebrate his 100th birthday.",6.0,1,0.0651,cs,False
279754,American Boyfriends,1989-09-11,A Canadian college student learns about life and love during a trip to her cousin's wedding in California.,2.667,3,0.1382,en,False
599765,The Girl with the Instagram,2019-05-01,"Nagyvárad, Hungary, 1944. From February to June, Eva Heyman, a 13-year-old Jewish girl, wrote a diary describing the harsh conditions of her life under Nazi occupation. How would she have told her story if she had used Instagram?",7.0,1,0.3758,he,False
602169,Aw Rah Nyoosh,2018-04-18,"A documentary filmmaker attempts to imagine, along with his father, his grandmother's experience at a labor camp during the holocaust.",7.8,3,0.1459,en,False
539600,The Gateless Gate,2018-04-19,,5.0,1,0.448,ko,False
798679,"Aiyoku Shûdôin: Jukujo, Chijo, Seijo",1995-03-03,,2.0,1,0.353,ja,False
399057,The Killing of a Sacred Deer,2017-10-20,"Dr. Steven Murphy is a renowned cardiovascular surgeon who presides over a spotless household with his wife and two children. Lurking at the margins of his idyllic suburban existence is Martin, a fatherless teen who insinuates himself into the doctor's life in gradually unsettling ways.",7.017,4168,3.7447,en,False
195571,Gun Drill by Naval Cadets at Newport Training School,1900-05-21,"This picture shows the Cadets marching, countermarching and a great many interesting manoeuvres.",3.3,3,0.0214,en,False
920353,College Girl's Red Diary,2021-04-29,"Yoo Ni, a college freshman, goes on a blind date with Min Cheol, a senior. Though initially attracted, Yoo Ni later wants time apart. Her friend Hee Jin introduces her to Ah Ra, a skilled seductress, who trains Yoo Ni in sexual techniques.",8.0,1,0.7079,ko,False
744457,Reina,2020-09-18,"Lola is looking forward to her birthday tomorrow. The 15th is widely celebrated in Mexico as a rite of passage. At the so-called Quinceañera Lola is allowed to dress up, the pink princess dress and the golden shoes are already ready. But first she has to help her uncle out one evening as a waitress.",7.0,1,0.1288,es,False
77883,The Possession,2012-08-30,"A young girl buys an antique box at a yard sale, unaware that inside the collectible lives a malicious ancient spirit. The girl's father teams with his ex-wife to find a way to end the curse upon their child.",6.0,1632,2.4181,en,False
34545,Devils of the Deep: Jumbo Squid,2007-01-01,"In the deep waters of Mexico's Gulf of California, large and ravenous predators are congregating and local fishermen fear them more than sharks.",7.0,1,0.0848,en,False
95402,Lonelyhearts,1959-03-04,"Burdened by a family secret, Adam White lands a job as a newspaper advice columnist. Little does he realize that it's all part of a nasty desire by cynical editor William Shrike to crush the souls of his underlings. Adam feels his readers' pain, and eventually, he takes an assignment to meet with Faye Doyle, who is exasperated by her crippled husband. When Faye tries to seduce Adam, he must choose between his job and his girl.",6.1,18,0.8089,en,False
19013,A Quiet Week in the House,1969-01-01,"A man, apparently on the run, takes shelter in a dilapidated house. Every day, he drills a hole through a wall and looks into one of the rooms, each time seeing a different surreal vision.",6.1,31,0.1159,cs,False
360285,All Hallows Eve: October 30th,2015-06-16,"A schizophrenic filmmaker, traumatized since childhood by the murder of his mother, writes and plots a retelling of his past staring a naive teenage girl and her friends while a creepy old man haunts them in the woods.",4.2,4,0.1968,en,False
40799,West of the Divide,1934-02-15,Ted Hayden impersonates a wanted man and joins Gentry's gang only to learn later that Gentry was the one who killed his father.,5.0,27,1.3164,en,False
571421,Stará láska nerezaví,2003-10-12,,4.0,3,0.2288,cs,False
234538,Mother Was a Rooster,1962-10-20,Foghorn Leghorn is sound asleep when the barnyard dog places an ostrich egg beside him for a gag. When Foghorn awakes and sees the egg...,5.9,8,0.4023,en,False
64363,Blood Brothers,1973-02-24,"Set in the waning years of the Ching Dyansty, this dramatic, tragic, romantic, blood-soaked martial arts tale of betrayal and revenge explores one of the most sensational scandals in Chinese history and marked the true ascension of its director and actors to superstar status. In fact, Ti Lung won Taiwan's Golden Horse Award for Outstanding Performance as the challenging role of a jealous provincial governor who kills his friend in order to steal the man's wife.",6.3,35,1.9232,zh,False
765669,Stillman's Portrait,2016-07-01,"A a gay 28 year old in New York is struggling to paint a self-portait for his solo debut at a Chelsea gallery. In search of inspiration, in the form of an old portrait, Stillman journeys to his seaside hometown where he faces the trial of reuniting with his estranged father at the family's boat workshop.",6.0,3,0.0649,en,False
356040,Charuga,1991-04-11,"This film is based on the true story about Jovan Stanisavljevic alias Charuga, the bandit who became a legend in post-WW1 Slavonia, Croatia.",4.8,5,0.3456,sh,False
694188,Modern Father's Diary,2021-08-12,"When Natasha and Dominic unexpectedly became parents, the decision was clear. As a successful toys designer, Natasha is able to better secure the family financially, so Dominik will stay home and take care of their newborn baby. He approaches the task with a bit of a naive idea, and will use all his ingenuity to take care of little Cenek during the first year. Care sometimes reminds of the fight for survival. However, thanks to little Cenek, he discovers, how many forms can love have...",6.6,10,0.2943,cs,False
336430,The Abe Clan,1995-11-24,"A Choice between Loyalty or Duty of the Samurai! Can the heartlessness of society crush the honor of an individual? In the spring of the 18th year of Kanei, Hosokawa Tadatoshi, feudal lord of the Higo area, died. Although Tadatoshi forbade his vassals to follow him in death before he died, they still committed seppuku one after the other. The new feudal lord, Mitsunao, Tadatoshi's son, also gave the order forbidding seppuku. Abe Yaichiemon obeyed his former lord's last wish but is now being called a coward by his comrades and finally decided to follow Tadatoshi in death in order to save his family's honor. Mitsunao, upset by Yaichiemon actions, punished the Abe family unfairly. Objected to this, the Abe family shut themselves up in their manor as the lords troops moved in. This is the true story of what happened within the Hosokawa clan in early Edo era.",7.0,2,0.6459,ja,False
902971,Decameron,2020-08-01,"Decameron was shot in lockdown during the Thai monsoon season, in 2020. In a dark room, a woman removes insects from a mosquito net in order to cook them. The moving light she holds briefly reveals her face, the transparent panel of the mosquito net and the insects left outside of it.",6.5,1,0.0832,en,False
328105,The Prisoner of Jhind,1961-03-01,"Gauri Shankar Roy looks much like the king of Jhind. When the actual king, Shakar Singh, goes missing, a person from the kingdom approaches Gauri to pretend to be the king.",7.625,4,0.2192,bn,False
858188,Knit,2016-12-12,"One day, while using a popular broadcasting video app, a teenage girl named Katie discovers the truth about the urban myth known as The Old Knitty. They say that if you stumble upon Knitty's live stream, and she happens to see you watching, she'll call out your name, and mark you. She will then haunt you via any electronic device you happen to own or be on.",5.0,1,0.0822,en,False
562919,Free and Foxy,1985-01-01,An all-star cast take us through bits of the most titillating sex scenes ever to reach the heights of pure sexual entertainment.  Witty dialogue prevails as the legends of the erotic film world do their utmost to excite their most devoted fans - namely you- the viewer.  Free and Foxy is a very well-made film in beautiful 35mm color with sync sound and great musical score. It is a must for X-rated film buffs with a sense of classic humor.,3.0,1,0.0,en,True
789446,Vengeance,2019-09-13,"Fearing the worst when their father goes missing, Angelica and Ashley Jarvis team up with a Jason Vorhees expert to find their missing father before it is too late.",3.4,17,0.4426,en,False
83013,Bungee Jumping of Their Own,2001-02-03,"A likeable, married high school teacher spirals out of control when a student in his class begins unintentionally reminding him of his doomed first love, which ended 17 years earlier.",6.6,45,2.4873,ko,False
343090,Orphans of the Street,1938-12-05,"An orphaned boy is informed that the money from his father's estate has run out, and he will have to leave the Holbrook Military Academy.",6.0,1,0.0143,en,False
617708,La Llorona,2019-07-25,"Accused of the genocide of Mayan people, retired general Enrique is trapped in his mansion by massive protests. Abandoned by his staff, the indignant old man and his family must face the devastating truth of his actions and the growing sense that a wrathful supernatural force is targeting them for his crimes.",6.37,338,1.7155,es,False
252731,The Pierre Woodman Story,2009-01-27,"HBO Hungary looks at the popularity of Pierre Woodman, a French porn director known for his amateur ""casting"" shoots and contract work with Private and Hustler.  Woodman prowls the malls and cafés of Eastern Europe seeking attractive, persuadable 19-year-olds to film in his hotel room.",6.3,7,0.1821,en,False
212880,Rikers High,2005-04-19,A look at the students and teachers of 'Island Academy' the high school for inmates of Riker's Island. The largest correctional facility in North America.,6.0,1,0.1749,en,False
68029,Double Dhamaal,2011-06-24,Four slackers decide to avenge their humiliation at the hands of a con-man.,4.6,43,1.2632,hi,False
491428,Nine Seconds,2017-04-15,"While preparing for the USATF National Youth Championships, a high school runner and track coach struggle to come to terms with an irrecoverable loss.",8.0,1,0.0829,en,False
361617,11 Blocks,2015-09-27,"John 'Concrete' Hong has one night to fight his way across a violent city and rescue the one he loves. After eviction from their apartment, John and Bethany Hong are forced to live on the streets of Union, a violent city where street gangs control the lower blocks. When John journeys to the bottom of the city to find work, the WCC gang corners him. After fighting his way out, he becomes the target of the corrupt Police Chief and his hired assassin, Finger.",3.7,7,0.3554,en,False
998539,Adele: 30 Greatest Moments,2022-07-09,"A countdown of memorable events from the singer's career, from the time the north London teenager first burst onto the scene in 2008 to the present day. The programme visits some of the key places in Adele's life, from her old school to the studios in which she has recorded her record-breaking albums, and hears from those who have known her along the way.",7.0,1,0.2058,en,False
79550,Rogue River,2012-01-16,"When a young woman takes a trip down Rogue River, her car mysteriously disappears. Lost without transport or communication, she accepts the hospitality of a stranger who offers her shelter for the night at his cabin. With no other options available, she reluctantly accepts only to forever regret it. The ensuing hours yield nothing but torture, indescribable pain, and horrific agony. If you've seen Misery, you've seen nothing. This movie starts where horror films end and leaves viewers paralysed by fear and disgust.",4.884,82,0.529,en,False
238434,Ne me quitte pas,2013-11-23,"The film tells the story of two friends who want to disappear from life. While their country Belgium is falling apart, two lost souls cling to each other.",5.7,6,0.0246,fr,False
394598,Pictures from a Gallery,1976-01-01,Picture-processed photos from the artist-filmmaker’s family. Faces are abstracted in a divisionistic manner.,3.0,1,0.051,en,False
599918,Like a Stain,2016-04-01,"A solitary Street Vendor navigates his daily routine in a bustling city, his Megaphone his constant companion. He grapples with his inner turmoil and the relentless daily pressures of the urban landscape surrounding him. Can he keep a balance?",4.0,2,0.0193,ku,False
365745,The Scent of Fish Sauce,2014-05-11,"Set to the dark, exotic aromas of fish sauce, this short film follows the romance of a Vietnamese nurse and her young American male patient.",9.0,2,0.0658,en,False
726182,Hollywood Spies,2017-10-19,"During the 1930s anti-Semitism was rampant not only in Germany but also in America. There was a German American Bund and pro-Nazi rallies even filled Madison Square Gardens in New York City. And the US was isolationist. Until Pearl Harbor, then, everything changed. Spymasters throughout the 20th century, and particularly during times of conflict, thought it advantageous to enlist the services of celebrities who had high level and powerful ""fans"" in various industries, many with easy access to politicians and high ranking government officials. Hollywood, as we now know from declassified National Archive documents, aided in the mobilization for war and its people contributed as spies, combatants, propagandists, documentary and fund-raisers, entertainers, and morale-boosters. Hundreds of celebrities eagerly answered the ""call to arms"" and brought their talents and patriotism to the intelligence services, military and war information offices.",6.5,2,0.0542,fr,False
60586,No Pasaran,2009-07-15,"Maxence Lafourcade raises pigs in the Pyrenees. His life changes when he learns that a highway will cross his his farm. To face the cynical deputy mayor and his project, he must make an unnatural alliance with a disillusioned lawyer, whose daughter Maxence falls in love with.",5.0,5,0.3869,fr,False
349164,Neon,2015-08-11,"A film celebrating the beauty and romance, the art and science of neon: visually stunning, one of the most environmentally friendly forms of lighting ever made, and endangered – LED is slowly but surely taking its place around the globe. Vivid, beautiful and insightful, Neon is the story of this noble element that has so profoundly coloured the modern world.",7.056,9,0.227,en,False
191587,Japanese Actors: Wig Exercise,1900-01-21,A Japanese theatre performance based on a legend.,4.9,7,0.1574,fr,False
353577,Love at First Sight,2023-09-15,"Hadley and Oliver begin falling in love on a flight from New York to London, but when they lose each other at customs, can they defy all odds to reunite?",7.2,629,3.6567,en,False
270009,In the Wild Mountains,1986-05-15,"Set in the Shaanxi province of Northern China, In The Wild Mountains is a simple yet insightful tale of village life and how economic changes in the country affect even the most remote regions.",6.4,5,0.1659,zh,False
717930,Kandahar,2023-05-25,"After his mission is exposed, an undercover CIA operative stuck deep in hostile territory in Afghanistan must fight his way out, alongside his Afghan translator, to an extraction point in Kandahar, all whilst avoiding elite enemy forces and foreign spies tasked with hunting them down.",6.8,1103,6.2282,en,False
795851,Lesbian Yoga,2021-02-03,,10.0,1,0.0,en,True
995528,Root Letter,2022-09-01,"After Carlos, an impoverished teen from a fractured home, receives a desperate note from Sarah, a pen pal he lost touch with a year ago, he uses her letters to solve the mystery of her disappearance and crimes she may have been a part of.",5.2,4,0.3963,en,False
358287,Torihada: The Movie 2,2014-12-10,"Shiori Yamauchi finds a letter in her mailbox addressed to a Reiko Miura, who seems to be the previous occupant of her condo unit. She opens the letter out of curiosity. In it were the words, ""I want to see you. I love you."" A few days later, another letter arrived with the words, ""I'll come and see you today after a long time."" Scared, Shiori did an internet search for ""Reiko Miura"" and found out that she was the victim of a stalker murder that happened a year and a half ago.",4.7,3,0.6134,ja,False
812911,Cocoon,2021-03-29,"A medium leads a lost soul to the after life. However, she doesn't seem to know that she's dead...",9.0,1,0.258,en,False
732230,Coming Home,2020-09-04,"Mitsuomi Kozuka quits his job due to his boss. He decides to return to his hometown for the first time in 10 years. The town is located in the countryside. There, Mitsuomi Kozuka meets Yamato Kumai. Yamato Kumai is the stepson of old man Kumai. The old man runs a farm near the home of Mitsuomi Kozuka's parents.",7.2,13,0.764,ja,False
143292,The Three Swordsmen,1994-07-15,"Samurai and Smiling Sam are two famous martial arts masters in Central China. On the night before the big martial arts competition, someone murders the Empress, and the two swordsmen are framed for the crime. Determined to clear their name, they soon uncover a heinous plot that must be stopped. Meanwhile, a third swordsman, Big Knife, tries to track the pair down so he can join their fight.",5.6,11,0.796,zh,False
224355,"Rebels of Oakland: The A's, The Raiders, The '70s",2003-12-10,"""As soon as you hear the title to this new one, you know exactly what it's about and why it's likely to be good, especially if you were a sports fan growing up in the 1970s. Even to good boys all the way across the country in New Hampshire, the authority-flouting baseball A's and football Raiders were magical. Not only did they win championships, they did it amid clubhouse brawls, feuds with an owner and a general embrace of the 1960s aesthetic.  Filmmakers Rick Bernstein and Ross Greenburg tell the stories of these turbulent, talented teams and show how they perfectly fit their city. Oakland was blue collar and home to hardcore hard-core 1960s rebellion, exemplified by the Black Panthers. Oakland, especially, was not San Francisco, the effete, world-class city across the bay.""",6.0,1,0.2354,en,False
730602,Angel Invades America: Wreck My Holes,2020-07-29,"In ""Angel Invades America: Wreck My Holes,"" a sensationally nasty British pornographer presents depraved fuck sessions with top-tier performers. By inserting herself into the scenes, director Angel Long instigates extreme, hardcore sex in unique gonzo style. Her graphic visuals capture a mess of freaky anal debauchery.",10.0,1,0.0,en,True
69911,Mrs. Lupe,1986-03-01,"Two nasty characters try to take advantage of an ageing land-lady, all but taking over her house until she has had enough and takes her revenge.",5.3,13,0.2927,es,False
538616,A Gang of Five,1955-01-15,A group of five law enforcers search Edo for a missing sword.,5.0,1,0.2859,ja,False
631119,The Peters Twins in Taboo 2,2011-01-01,The infamous Peters Twins are back. The stunning identical twin bodybuilders earned worldwide notoriety in their first film together for Bel Ami. Now Elijah and Milo Peters return for more scorching skin-on-skin action. Don't miss what everyone's talking about!,10.0,1,0.0,de,True
